disc,distance,value,area,condition,relativedistance,adjreldistance
MAX_hypoxia_1feb_19.oif,67.12,2329.091,169095.565,hypoxia,-37.289,-28.67573962
MAX_hypoxia_1feb_19.oif,68.363,2347.944,169095.565,hypoxia,-36.046,-27.719856
MAX_hypoxia_1feb_19.oif,69.606,2367.838,169095.565,hypoxia,-34.803,-26.76397237
MAX_hypoxia_1feb_19.oif,70.849,2357.495,169095.565,hypoxia,-33.56,-25.80808875
MAX_hypoxia_1feb_19.oif,72.092,2376.85,169095.565,hypoxia,-32.317,-24.85220513
MAX_hypoxia_1feb_19.oif,73.335,2401.18,169095.565,hypoxia,-31.074,-23.89632151
MAX_hypoxia_1feb_19.oif,74.578,2467.868,169095.565,hypoxia,-29.831,-22.94043789
MAX_hypoxia_1feb_19.oif,75.821,2457.578,169095.565,hypoxia,-28.588,-21.98455427
MAX_hypoxia_1feb_19.oif,77.064,2454.853,169095.565,hypoxia,-27.345,-21.02867065
MAX_hypoxia_1feb_19.oif,78.307,2487.963,169095.565,hypoxia,-26.102,-20.07278703
MAX_hypoxia_1feb_19.oif,79.55,2509.72,169095.565,hypoxia,-24.859,-19.11690341
MAX_hypoxia_1feb_19.oif,80.793,2472.277,169095.565,hypoxia,-23.616,-18.16101979
MAX_hypoxia_1feb_19.oif,82.036,2499.92,169095.565,hypoxia,-22.373,-17.20513616
MAX_hypoxia_1feb_19.oif,83.279,2579.213,169095.565,hypoxia,-21.13,-16.24925254
MAX_hypoxia_1feb_19.oif,84.522,2594.795,169095.565,hypoxia,-19.887,-15.29336892
MAX_hypoxia_1feb_19.oif,85.765,2601.918,169095.565,hypoxia,-18.644,-14.3374853
MAX_hypoxia_1feb_19.oif,87.008,2615.997,169095.565,hypoxia,-17.401,-13.38160168
MAX_hypoxia_1feb_19.oif,88.251,2642.293,169095.565,hypoxia,-16.158,-12.42571806
MAX_hypoxia_1feb_19.oif,89.494,2668.719,169095.565,hypoxia,-14.915,-11.46983444
MAX_hypoxia_1feb_19.oif,90.737,2707.345,169095.565,hypoxia,-13.672,-10.51395082
MAX_hypoxia_1feb_19.oif,91.98,2728.972,169095.565,hypoxia,-12.429,-9.558067196
MAX_hypoxia_1feb_19.oif,93.223,2757.463,169095.565,hypoxia,-11.186,-8.602183575
MAX_hypoxia_1feb_19.oif,94.466,2783.57,169095.565,hypoxia,-9.943,-7.646299954
MAX_hypoxia_1feb_19.oif,95.709,2808.546,169095.565,hypoxia,-8.7,-6.690416334
MAX_hypoxia_1feb_19.oif,96.952,2798.57,169095.565,hypoxia,-7.457,-5.734532713
MAX_hypoxia_1feb_19.oif,98.195,2838.658,169095.565,hypoxia,-6.214,-4.778649092
MAX_hypoxia_1feb_19.oif,99.438,2859.952,169095.565,hypoxia,-4.971,-3.822765471
MAX_hypoxia_1feb_19.oif,100.68,2885.207,169095.565,hypoxia,-3.729,-2.867650863
MAX_hypoxia_1feb_19.oif,101.923,2995.11,169095.565,hypoxia,-2.486,-1.911767242
MAX_hypoxia_1feb_19.oif,103.166,3140.139,169095.565,hypoxia,-1.243,-0.955883621
MAX_hypoxia_1feb_19.oif,104.409,3146.924,169095.565,hypoxia,0,0
MAX_hypoxia_1feb_19.oif,105.652,3136.702,169095.565,hypoxia,1.243,0.955883621
MAX_hypoxia_1feb_19.oif,106.895,3110.407,169095.565,hypoxia,2.486,1.911767242
MAX_hypoxia_1feb_19.oif,108.138,3073.533,169095.565,hypoxia,3.729,2.867650863
MAX_hypoxia_1feb_19.oif,109.381,3102.682,169095.565,hypoxia,4.972,3.823534484
MAX_hypoxia_1feb_19.oif,110.624,3053.824,169095.565,hypoxia,6.215,4.779418105
MAX_hypoxia_1feb_19.oif,111.867,2989.166,169095.565,hypoxia,7.458,5.735301726
MAX_hypoxia_1feb_19.oif,113.11,2934.415,169095.565,hypoxia,8.701,6.691185347
MAX_hypoxia_1feb_19.oif,114.353,2889.256,169095.565,hypoxia,9.944,7.647068968
MAX_hypoxia_1feb_19.oif,115.596,2895.736,169095.565,hypoxia,11.187,8.602952589
MAX_hypoxia_1feb_19.oif,116.839,2882.971,169095.565,hypoxia,12.43,9.55883621
MAX_hypoxia_1feb_19.oif,118.082,2840.485,169095.565,hypoxia,13.673,10.51471983
MAX_hypoxia_1feb_19.oif,119.325,2814.885,169095.565,hypoxia,14.916,11.47060345
MAX_hypoxia_1feb_19.oif,120.568,2786.74,169095.565,hypoxia,16.159,12.42648707
MAX_hypoxia_1feb_19.oif,121.811,2728.768,169095.565,hypoxia,17.402,13.38237069
MAX_hypoxia_1feb_19.oif,123.054,2686.881,169095.565,hypoxia,18.645,14.33825431
MAX_hypoxia_1feb_19.oif,124.297,2688.855,169095.565,hypoxia,19.888,15.29413794
MAX_hypoxia_1feb_19.oif,125.54,2661.102,169095.565,hypoxia,21.131,16.25002156
MAX_hypoxia_1feb_19.oif,126.783,2623.337,169095.565,hypoxia,22.374,17.20590518
MAX_hypoxia_1feb_19.oif,128.026,2570.123,169095.565,hypoxia,23.617,18.1617888
MAX_hypoxia_1feb_19.oif,129.269,2554.957,169095.565,hypoxia,24.86,19.11767242
MAX_hypoxia_1feb_19.oif,130.512,2547.938,169095.565,hypoxia,26.103,20.07355604
MAX_hypoxia_1feb_19.oif,131.755,2491.722,169095.565,hypoxia,27.346,21.02943966
MAX_hypoxia_1feb_19.oif,132.998,2464.153,169095.565,hypoxia,28.589,21.98532328
MAX_hypoxia_1feb_19.oif,134.241,2438.877,169095.565,hypoxia,29.832,22.9412069
MAX_hypoxia_1feb_19.oif,135.484,2417.257,169095.565,hypoxia,31.075,23.89709052
MAX_hypoxia_1feb_19.oif,136.727,2436.387,169095.565,hypoxia,32.318,24.85297415
MAX_hypoxia_1feb_19.oif,137.97,2443.439,169095.565,hypoxia,33.561,25.80885777
MAX_hypoxia_1feb_19.oif,139.212,2413.267,169095.565,hypoxia,34.803,26.76397237
MAX_hypoxia_1feb_19.oif,140.455,2370.099,169095.565,hypoxia,36.046,27.719856
MAX_hypoxia_1feb_19.oif,141.698,2332.861,169095.565,hypoxia,37.289,28.67573962
MAX_hypoxia_1feb_19.oif,142.941,2302.321,169095.565,hypoxia,38.532,29.63162324
MAX_hypoxia_1feb_19.oif,144.184,2300.927,169095.565,hypoxia,39.775,30.58750686
MAX_hypoxia_1feb_19.oif,145.427,2283.248,169095.565,hypoxia,41.018,31.54339048
MAX_hypoxia_1feb_19.oif,146.67,2274.406,169095.565,hypoxia,42.261,32.4992741
MAX_hypoxia_1feb_19.oif,147.913,2217.577,169095.565,hypoxia,43.504,33.45515772
MAX_hypoxia_1feb_19.oif,149.156,2202.992,169095.565,hypoxia,44.747,34.41104134
MAX_hypoxia_1feb_19.oif,150.399,2224.218,169095.565,hypoxia,45.99,35.36692496
MAX_hypoxia_1feb_19.oif,151.642,2222.943,169095.565,hypoxia,47.233,36.32280858
MAX_hypoxia_1feb_19.oif,152.885,2179.529,169095.565,hypoxia,48.476,37.2786922
MAX_hypoxia_1feb_19.oif,154.128,2118.541,169095.565,hypoxia,49.719,38.23457583
MAX_hypoxia_1feb_19.oif,155.371,2070.707,169095.565,hypoxia,50.962,39.19045945
MAX_hypoxia_1feb_19.oif,156.614,2063.848,169095.565,hypoxia,52.205,40.14634307
MAX_hypoxia_1feb_19.oif,157.857,2043.846,169095.565,hypoxia,53.448,41.10222669
MAX_hypoxia_1feb_19.oif,159.1,2027.419,169095.565,hypoxia,54.691,42.05811031
MAX_hypoxia_1feb_19.oif,160.343,1988.576,169095.565,hypoxia,55.934,43.01399393
MAX_hypoxia_1feb_19.oif,161.586,1969.142,169095.565,hypoxia,57.177,43.96987755
MAX_hypoxia_1feb_19.oif,162.829,1941.985,169095.565,hypoxia,58.42,44.92576117
MAX_hypoxia_1feb_19.oif,164.072,1911.573,169095.565,hypoxia,59.663,45.88164479
MAX_hypoxia_1feb_19.oif,165.315,1877.35,169095.565,hypoxia,60.906,46.83752841
MAX_hypoxia_1feb_19.oif,166.558,1921.663,169095.565,hypoxia,62.149,47.79341204
MAX_hypoxia_1feb_19.oif,167.801,1919.324,169095.565,hypoxia,63.392,48.74929566
MAX_hypoxia_1feb_19.oif,169.044,1909.829,169095.565,hypoxia,64.635,49.70517928
MAX_hypoxia_1feb_19.oif,170.287,1893.797,169095.565,hypoxia,65.878,50.6610629
MAX_hypoxia_1feb_19.oif,171.53,1861.083,169095.565,hypoxia,67.121,51.61694652
MAX_hypoxia_1feb_19.oif,172.773,1851.014,169095.565,hypoxia,68.364,52.57283014
MAX_hypoxia_1feb_19.oif,174.016,1872.719,169095.565,hypoxia,69.607,53.52871376
MAX_hypoxia_1feb_19.oif,175.259,1859.104,169095.565,hypoxia,70.85,54.48459738
MAX_hypoxia_1feb_19.oif,176.502,1836.557,169095.565,hypoxia,72.093,55.440481
MAX_hypoxia_1feb_19.oif,177.745,1806.528,169095.565,hypoxia,73.336,56.39636462
MAX_hypoxia_1feb_19.oif,178.988,1816.225,169095.565,hypoxia,74.579,57.35224825
MAX_hypoxia_1feb_19.oif,180.23,1831.429,169095.565,hypoxia,75.821,58.30736285
MAX_hypoxia_1feb_19.oif,181.473,1821.669,169095.565,hypoxia,77.064,59.26324647
MAX_hypoxia_1feb_19.oif,182.716,1800.791,169095.565,hypoxia,78.307,60.2191301
MAX_hypoxia_1feb_19.oif,183.959,1768.378,169095.565,hypoxia,79.55,61.17501372
MAX_hypoxia_1feb_19.oif,185.202,1761.714,169095.565,hypoxia,80.793,62.13089734
MAX_hypoxia_1feb_19.oif,186.445,1754.865,169095.565,hypoxia,82.036,63.08678096
MAX_hypoxia_1feb_19.oif,187.688,1734.095,169095.565,hypoxia,83.279,64.04266458
MAX_hypoxia_1feb_19.oif,188.931,1699.388,169095.565,hypoxia,84.522,64.9985482
MAX_hypoxia_1feb_19.oif,190.174,1679.668,169095.565,hypoxia,85.765,65.95443182
MAX_hypoxia_1feb_19.oif,191.417,1677.56,169095.565,hypoxia,87.008,66.91031544
MAX_hypoxia_1feb_19.oif,192.66,1652.893,169095.565,hypoxia,88.251,67.86619906
MAX_hypoxia_1feb_19.oif,193.903,1639.095,169095.565,hypoxia,89.494,68.82208268
MAX_hypoxia_1feb_19.oif,195.146,1623.237,169095.565,hypoxia,90.737,69.7779663
MAX_hypoxia_1feb_19.oif,196.389,1628.875,169095.565,hypoxia,91.98,70.73384993
MAX_hypoxia_1feb_19.oif,197.632,1659.816,169095.565,hypoxia,93.223,71.68973355
MAX_hypoxia_1feb_19.oif,198.875,1729.476,169095.565,hypoxia,94.466,72.64561717
MAX_hypoxia_1feb_19.oif,200.118,1735.192,169095.565,hypoxia,95.709,73.60150079
MAX_hypoxia_1feb_19.oif,201.361,1667.511,169095.565,hypoxia,96.952,74.55738441
MAX_hypoxia_1feb_19.oif,202.604,1608.478,169095.565,hypoxia,98.195,75.51326803
MAX_hypoxia_1feb_19.oif,203.847,1581.23,169095.565,hypoxia,99.438,76.46915165
MAX_hypoxia_1feb_19.oif,205.09,1564.907,169095.565,hypoxia,100.681,77.42503527
MAX_hypoxia_1feb_19.oif,206.333,1529.532,169095.565,hypoxia,101.924,78.38091889
MAX_hypoxia_1feb_19.oif,207.576,1489.75,169095.565,hypoxia,103.167,79.33680251
MAX_hypoxia_1feb_19.oif,208.819,1441.755,169095.565,hypoxia,104.41,80.29268614
MAX_hypoxia_1feb_19.oif,210.062,1435.591,169095.565,hypoxia,105.653,81.24856976
MAX_hypoxia_1feb_19.oif,211.305,1417.819,169095.565,hypoxia,106.896,82.20445338
MAX_hypoxia_1feb_19.oif,212.548,1421.695,169095.565,hypoxia,108.139,83.160337
MAX_hypoxia_1feb_19.oif,213.791,1389.015,169095.565,hypoxia,109.382,84.11622062
MAX_hypoxia_1feb_19.oif,215.034,1373.169,169095.565,hypoxia,110.625,85.07210424
MAX_hypoxia_1feb_19.oif,216.277,1370.458,169095.565,hypoxia,111.868,86.02798786
MAX_hypoxia_1feb_19.oif,217.52,1339.57,169095.565,hypoxia,113.111,86.98387148
MAX_hypoxia_1feb_19.oif,218.762,1322.148,169095.565,hypoxia,114.353,87.93898609
MAX_hypoxia_1feb_19.oif,220.005,1320.128,169095.565,hypoxia,115.596,88.89486971
MAX_hypoxia_1feb_19.oif,221.248,1317.797,169095.565,hypoxia,116.839,89.85075333
MAX_hypoxia_1feb_19.oif,222.491,1322.363,169095.565,hypoxia,118.082,90.80663695
MAX_hypoxia_1feb_19.oif,223.734,1355.174,169095.565,hypoxia,119.325,91.76252057
MAX_hypoxia_1feb_19.oif,224.977,1397.053,169095.565,hypoxia,120.568,92.7184042
MAX_hypoxia_1feb_19.oif,226.22,1443.158,169095.565,hypoxia,121.811,93.67428782
MAX_hypoxia_1feb_19.oif,227.463,1531.575,169095.565,hypoxia,123.054,94.63017144
MAX_hypoxia_1feb_19.oif,228.706,1638.978,169095.565,hypoxia,124.297,95.58605506
MAX_hypoxia_1feb_19.oif,229.949,1787.287,169095.565,hypoxia,125.54,96.54193868
MAX_hypoxia_1feb_19.oif,231.192,1878.423,169095.565,hypoxia,126.783,97.4978223
MAX_hypoxia_1feb_19.oif,232.435,1907.995,169095.565,hypoxia,128.026,98.45370592
MAX_hypoxia_1feb_2.oif,0,1249.819,218995.049,hypoxia,-129.269,-87.35288258
MAX_hypoxia_1feb_2.oif,1.243,1244.33,218995.049,hypoxia,-128.026,-86.51293152
MAX_hypoxia_1feb_2.oif,2.486,1241.305,218995.049,hypoxia,-126.783,-85.67298047
MAX_hypoxia_1feb_2.oif,3.729,1254.142,218995.049,hypoxia,-125.54,-84.83302941
MAX_hypoxia_1feb_2.oif,4.972,1280.545,218995.049,hypoxia,-124.297,-83.99307836
MAX_hypoxia_1feb_2.oif,6.215,1271.215,218995.049,hypoxia,-123.054,-83.1531273
MAX_hypoxia_1feb_2.oif,7.458,1269.321,218995.049,hypoxia,-121.811,-82.31317625
MAX_hypoxia_1feb_2.oif,8.701,1268.117,218995.049,hypoxia,-120.568,-81.47322519
MAX_hypoxia_1feb_2.oif,9.944,1271.376,218995.049,hypoxia,-119.325,-80.63327413
MAX_hypoxia_1feb_2.oif,11.187,1277.785,218995.049,hypoxia,-118.082,-79.79332308
MAX_hypoxia_1feb_2.oif,12.43,1287.071,218995.049,hypoxia,-116.839,-78.95337202
MAX_hypoxia_1feb_2.oif,13.673,1296.719,218995.049,hypoxia,-115.596,-78.11342097
MAX_hypoxia_1feb_2.oif,14.916,1322.186,218995.049,hypoxia,-114.353,-77.27346991
MAX_hypoxia_1feb_2.oif,16.159,1338.582,218995.049,hypoxia,-113.11,-76.43351885
MAX_hypoxia_1feb_2.oif,17.402,1355.479,218995.049,hypoxia,-111.867,-75.5935678
MAX_hypoxia_1feb_2.oif,18.645,1353.395,218995.049,hypoxia,-110.624,-74.75361674
MAX_hypoxia_1feb_2.oif,19.888,1364.108,218995.049,hypoxia,-109.381,-73.91366569
MAX_hypoxia_1feb_2.oif,21.13,1380.685,218995.049,hypoxia,-108.139,-73.07439037
MAX_hypoxia_1feb_2.oif,22.373,1384.949,218995.049,hypoxia,-106.896,-72.23443932
MAX_hypoxia_1feb_2.oif,23.616,1349.201,218995.049,hypoxia,-105.653,-71.39448826
MAX_hypoxia_1feb_2.oif,24.859,1343.299,218995.049,hypoxia,-104.41,-70.55453721
MAX_hypoxia_1feb_2.oif,26.102,1357.744,218995.049,hypoxia,-103.167,-69.71458615
MAX_hypoxia_1feb_2.oif,27.345,1362.73,218995.049,hypoxia,-101.924,-68.8746351
MAX_hypoxia_1feb_2.oif,28.588,1365.776,218995.049,hypoxia,-100.681,-68.03468404
MAX_hypoxia_1feb_2.oif,29.831,1383.503,218995.049,hypoxia,-99.438,-67.19473298
MAX_hypoxia_1feb_2.oif,31.074,1390.26,218995.049,hypoxia,-98.195,-66.35478193
MAX_hypoxia_1feb_2.oif,32.317,1400.344,218995.049,hypoxia,-96.952,-65.51483087
MAX_hypoxia_1feb_2.oif,33.56,1394.286,218995.049,hypoxia,-95.709,-64.67487982
MAX_hypoxia_1feb_2.oif,34.803,1396.689,218995.049,hypoxia,-94.466,-63.83492876
MAX_hypoxia_1feb_2.oif,36.046,1414.925,218995.049,hypoxia,-93.223,-62.9949777
MAX_hypoxia_1feb_2.oif,37.289,1422.924,218995.049,hypoxia,-91.98,-62.15502665
MAX_hypoxia_1feb_2.oif,38.532,1454.818,218995.049,hypoxia,-90.737,-61.31507559
MAX_hypoxia_1feb_2.oif,39.775,1476.975,218995.049,hypoxia,-89.494,-60.47512454
MAX_hypoxia_1feb_2.oif,41.018,1504.336,218995.049,hypoxia,-88.251,-59.63517348
MAX_hypoxia_1feb_2.oif,42.261,1531.467,218995.049,hypoxia,-87.008,-58.79522242
MAX_hypoxia_1feb_2.oif,43.504,1560.156,218995.049,hypoxia,-85.765,-57.95527137
MAX_hypoxia_1feb_2.oif,44.747,1576.281,218995.049,hypoxia,-84.522,-57.11532031
MAX_hypoxia_1feb_2.oif,45.99,1577.741,218995.049,hypoxia,-83.279,-56.27536926
MAX_hypoxia_1feb_2.oif,47.233,1577.409,218995.049,hypoxia,-82.036,-55.4354182
MAX_hypoxia_1feb_2.oif,48.476,1605.021,218995.049,hypoxia,-80.793,-54.59546714
MAX_hypoxia_1feb_2.oif,49.719,1596.768,218995.049,hypoxia,-79.55,-53.75551609
MAX_hypoxia_1feb_2.oif,50.962,1617.237,218995.049,hypoxia,-78.307,-52.91556503
MAX_hypoxia_1feb_2.oif,52.205,1651.643,218995.049,hypoxia,-77.064,-52.07561398
MAX_hypoxia_1feb_2.oif,53.448,1655.366,218995.049,hypoxia,-75.821,-51.23566292
MAX_hypoxia_1feb_2.oif,54.691,1670.023,218995.049,hypoxia,-74.578,-50.39571187
MAX_hypoxia_1feb_2.oif,55.934,1641.765,218995.049,hypoxia,-73.335,-49.55576081
MAX_hypoxia_1feb_2.oif,57.177,1652.284,218995.049,hypoxia,-72.092,-48.71580975
MAX_hypoxia_1feb_2.oif,58.42,1676.798,218995.049,hypoxia,-70.849,-47.8758587
MAX_hypoxia_1feb_2.oif,59.662,1671.897,218995.049,hypoxia,-69.607,-47.03658339
MAX_hypoxia_1feb_2.oif,60.905,1682.417,218995.049,hypoxia,-68.364,-46.19663233
MAX_hypoxia_1feb_2.oif,62.148,1682.361,218995.049,hypoxia,-67.121,-45.35668127
MAX_hypoxia_1feb_2.oif,63.391,1684.447,218995.049,hypoxia,-65.878,-44.51673022
MAX_hypoxia_1feb_2.oif,64.634,1702.922,218995.049,hypoxia,-64.635,-43.67677916
MAX_hypoxia_1feb_2.oif,65.877,1718.468,218995.049,hypoxia,-63.392,-42.83682811
MAX_hypoxia_1feb_2.oif,67.12,1744.839,218995.049,hypoxia,-62.149,-41.99687705
MAX_hypoxia_1feb_2.oif,68.363,1746.824,218995.049,hypoxia,-60.906,-41.156926
MAX_hypoxia_1feb_2.oif,69.606,1766.884,218995.049,hypoxia,-59.663,-40.31697494
MAX_hypoxia_1feb_2.oif,70.849,1768.372,218995.049,hypoxia,-58.42,-39.47702388
MAX_hypoxia_1feb_2.oif,72.092,1798.05,218995.049,hypoxia,-57.177,-38.63707283
MAX_hypoxia_1feb_2.oif,73.335,1808.399,218995.049,hypoxia,-55.934,-37.79712177
MAX_hypoxia_1feb_2.oif,74.578,1811.023,218995.049,hypoxia,-54.691,-36.95717072
MAX_hypoxia_1feb_2.oif,75.821,1803.587,218995.049,hypoxia,-53.448,-36.11721966
MAX_hypoxia_1feb_2.oif,77.064,1793.499,218995.049,hypoxia,-52.205,-35.2772686
MAX_hypoxia_1feb_2.oif,78.307,1814.206,218995.049,hypoxia,-50.962,-34.43731755
MAX_hypoxia_1feb_2.oif,79.55,1832.251,218995.049,hypoxia,-49.719,-33.59736649
MAX_hypoxia_1feb_2.oif,80.793,1867.338,218995.049,hypoxia,-48.476,-32.75741544
MAX_hypoxia_1feb_2.oif,82.036,1911.391,218995.049,hypoxia,-47.233,-31.91746438
MAX_hypoxia_1feb_2.oif,83.279,1909.935,218995.049,hypoxia,-45.99,-31.07751332
MAX_hypoxia_1feb_2.oif,84.522,1926.598,218995.049,hypoxia,-44.747,-30.23756227
MAX_hypoxia_1feb_2.oif,85.765,1920.498,218995.049,hypoxia,-43.504,-29.39761121
MAX_hypoxia_1feb_2.oif,87.008,1921.636,218995.049,hypoxia,-42.261,-28.55766016
MAX_hypoxia_1feb_2.oif,88.251,1987.861,218995.049,hypoxia,-41.018,-27.7177091
MAX_hypoxia_1feb_2.oif,89.494,2009.451,218995.049,hypoxia,-39.775,-26.87775804
MAX_hypoxia_1feb_2.oif,90.737,2002.3,218995.049,hypoxia,-38.532,-26.03780699
MAX_hypoxia_1feb_2.oif,91.98,1997.392,218995.049,hypoxia,-37.289,-25.19785593
MAX_hypoxia_1feb_2.oif,93.223,2024.036,218995.049,hypoxia,-36.046,-24.35790488
MAX_hypoxia_1feb_2.oif,94.466,2059.91,218995.049,hypoxia,-34.803,-23.51795382
MAX_hypoxia_1feb_2.oif,95.709,2078.455,218995.049,hypoxia,-33.56,-22.67800276
MAX_hypoxia_1feb_2.oif,96.952,2051.274,218995.049,hypoxia,-32.317,-21.83805171
MAX_hypoxia_1feb_2.oif,98.195,2056.393,218995.049,hypoxia,-31.074,-20.99810065
MAX_hypoxia_1feb_2.oif,99.438,2070.572,218995.049,hypoxia,-29.831,-20.1581496
MAX_hypoxia_1feb_2.oif,100.68,2077.644,218995.049,hypoxia,-28.589,-19.31887429
MAX_hypoxia_1feb_2.oif,101.923,2104.987,218995.049,hypoxia,-27.346,-18.47892323
MAX_hypoxia_1feb_2.oif,103.166,2117.632,218995.049,hypoxia,-26.103,-17.63897217
MAX_hypoxia_1feb_2.oif,104.409,2115.326,218995.049,hypoxia,-24.86,-16.79902112
MAX_hypoxia_1feb_2.oif,105.652,2137.959,218995.049,hypoxia,-23.617,-15.95907006
MAX_hypoxia_1feb_2.oif,106.895,2145.065,218995.049,hypoxia,-22.374,-15.11911901
MAX_hypoxia_1feb_2.oif,108.138,2143.787,218995.049,hypoxia,-21.131,-14.27916795
MAX_hypoxia_1feb_2.oif,109.381,2156.306,218995.049,hypoxia,-19.888,-13.43921689
MAX_hypoxia_1feb_2.oif,110.624,2156.384,218995.049,hypoxia,-18.645,-12.59926584
MAX_hypoxia_1feb_2.oif,111.867,2167.915,218995.049,hypoxia,-17.402,-11.75931478
MAX_hypoxia_1feb_2.oif,113.11,2230.388,218995.049,hypoxia,-16.159,-10.91936373
MAX_hypoxia_1feb_2.oif,114.353,2268.557,218995.049,hypoxia,-14.916,-10.07941267
MAX_hypoxia_1feb_2.oif,115.596,2271.127,218995.049,hypoxia,-13.673,-9.239461615
MAX_hypoxia_1feb_2.oif,116.839,2332.451,218995.049,hypoxia,-12.43,-8.399510559
MAX_hypoxia_1feb_2.oif,118.082,2370.382,218995.049,hypoxia,-11.187,-7.559559503
MAX_hypoxia_1feb_2.oif,119.325,2341.955,218995.049,hypoxia,-9.944,-6.719608447
MAX_hypoxia_1feb_2.oif,120.568,2324.177,218995.049,hypoxia,-8.701,-5.879657391
MAX_hypoxia_1feb_2.oif,121.811,2314.52,218995.049,hypoxia,-7.458,-5.039706336
MAX_hypoxia_1feb_2.oif,123.054,2340.515,218995.049,hypoxia,-6.215,-4.19975528
MAX_hypoxia_1feb_2.oif,124.297,2406.579,218995.049,hypoxia,-4.972,-3.359804224
MAX_hypoxia_1feb_2.oif,125.54,2449.82,218995.049,hypoxia,-3.729,-2.519853168
MAX_hypoxia_1feb_2.oif,126.783,2465.797,218995.049,hypoxia,-2.486,-1.679902112
MAX_hypoxia_1feb_2.oif,128.026,2520.883,218995.049,hypoxia,-1.243,-0.8399510559
MAX_hypoxia_1feb_2.oif,129.269,2542.034,218995.049,hypoxia,0,0
MAX_hypoxia_1feb_2.oif,130.512,2506.256,218995.049,hypoxia,1.243,0.8399510559
MAX_hypoxia_1feb_2.oif,131.755,2506.856,218995.049,hypoxia,2.486,1.679902112
MAX_hypoxia_1feb_2.oif,132.998,2499.08,218995.049,hypoxia,3.729,2.519853168
MAX_hypoxia_1feb_2.oif,134.241,2438.683,218995.049,hypoxia,4.972,3.359804224
MAX_hypoxia_1feb_2.oif,135.484,2369.666,218995.049,hypoxia,6.215,4.19975528
MAX_hypoxia_1feb_2.oif,136.727,2306.137,218995.049,hypoxia,7.458,5.039706336
MAX_hypoxia_1feb_2.oif,137.97,2292.913,218995.049,hypoxia,8.701,5.879657391
MAX_hypoxia_1feb_2.oif,139.212,2287.79,218995.049,hypoxia,9.943,6.718932702
MAX_hypoxia_1feb_2.oif,140.455,2235.658,218995.049,hypoxia,11.186,7.558883758
MAX_hypoxia_1feb_2.oif,141.698,2180.356,218995.049,hypoxia,12.429,8.398834814
MAX_hypoxia_1feb_2.oif,142.941,2204.615,218995.049,hypoxia,13.672,9.23878587
MAX_hypoxia_1feb_2.oif,144.184,2273.263,218995.049,hypoxia,14.915,10.07873693
MAX_hypoxia_1feb_2.oif,145.427,2278.016,218995.049,hypoxia,16.158,10.91868798
MAX_hypoxia_1feb_2.oif,146.67,2279.058,218995.049,hypoxia,17.401,11.75863904
MAX_hypoxia_1feb_2.oif,147.913,2277.42,218995.049,hypoxia,18.644,12.59859009
MAX_hypoxia_1feb_2.oif,149.156,2261.801,218995.049,hypoxia,19.887,13.43854115
MAX_hypoxia_1feb_2.oif,150.399,2231.709,218995.049,hypoxia,21.13,14.27849221
MAX_hypoxia_1feb_2.oif,151.642,2245.597,218995.049,hypoxia,22.373,15.11844326
MAX_hypoxia_1feb_2.oif,152.885,2253.824,218995.049,hypoxia,23.616,15.95839432
MAX_hypoxia_1feb_2.oif,154.128,2240.696,218995.049,hypoxia,24.859,16.79834537
MAX_hypoxia_1feb_2.oif,155.371,2215.699,218995.049,hypoxia,26.102,17.63829643
MAX_hypoxia_1feb_2.oif,156.614,2166.24,218995.049,hypoxia,27.345,18.47824749
MAX_hypoxia_1feb_2.oif,157.857,2104.169,218995.049,hypoxia,28.588,19.31819854
MAX_hypoxia_1feb_2.oif,159.1,2097.351,218995.049,hypoxia,29.831,20.1581496
MAX_hypoxia_1feb_2.oif,160.343,2094.379,218995.049,hypoxia,31.074,20.99810065
MAX_hypoxia_1feb_2.oif,161.586,2073.659,218995.049,hypoxia,32.317,21.83805171
MAX_hypoxia_1feb_2.oif,162.829,2040.892,218995.049,hypoxia,33.56,22.67800276
MAX_hypoxia_1feb_2.oif,164.072,2028.946,218995.049,hypoxia,34.803,23.51795382
MAX_hypoxia_1feb_2.oif,165.315,2030.368,218995.049,hypoxia,36.046,24.35790488
MAX_hypoxia_1feb_2.oif,166.558,1997.4,218995.049,hypoxia,37.289,25.19785593
MAX_hypoxia_1feb_2.oif,167.801,1942.354,218995.049,hypoxia,38.532,26.03780699
MAX_hypoxia_1feb_2.oif,169.044,1919.098,218995.049,hypoxia,39.775,26.87775804
MAX_hypoxia_1feb_2.oif,170.287,1909.789,218995.049,hypoxia,41.018,27.7177091
MAX_hypoxia_1feb_2.oif,171.53,1900.604,218995.049,hypoxia,42.261,28.55766016
MAX_hypoxia_1feb_2.oif,172.773,1877.374,218995.049,hypoxia,43.504,29.39761121
MAX_hypoxia_1feb_2.oif,174.016,1847.473,218995.049,hypoxia,44.747,30.23756227
MAX_hypoxia_1feb_2.oif,175.259,1807.854,218995.049,hypoxia,45.99,31.07751332
MAX_hypoxia_1feb_2.oif,176.502,1778.793,218995.049,hypoxia,47.233,31.91746438
MAX_hypoxia_1feb_2.oif,177.745,1796.937,218995.049,hypoxia,48.476,32.75741544
MAX_hypoxia_1feb_2.oif,178.988,1821.593,218995.049,hypoxia,49.719,33.59736649
MAX_hypoxia_1feb_2.oif,180.23,1805.384,218995.049,hypoxia,50.961,34.4366418
